FECHA (YYMMDD),HORA (HHMM),Unnamed: 2,Unnamed: 3
171013,2100,10,
171013,2200,"9,7",
171013,2300,"9,5",
171014,0,"10,1",
171014,100,"9,89999",
171014,200,"10,1",
171014,300,"9,89999",
171014,400,"9,39999",
171014,500,"8,89999",
171014,600,"8,60001",
171014,700,"9,8",
171014,800,"10,3",
171014,900,"11,2",
171014,1000,12,
171014,1100,"12,7",
171014,1200,"13,1",
171014,1300,14,
171014,1400,14,
171014,1500,"13,6",
171014,1600,"13,1",
171014,1700,"12,8",
171014,1800,"11,1",
171014,1900,"9,89999",
171014,2000,"9,60001",
171014,2100,"9,39999",
171014,2200,"9,10001",
171014,2300,"8,89999",
171015,0,"8,60001",
171015,100,"8,2",
171015,200,"8,2",
171015,300,"8,10001",
171015,400,8,
171015,500,"7,6",
171015,600,"7,7",
171015,700,8,
171015,800,"8,7",
171015,900,"10,6",
171015,1000,"11,2",
171015,1100,"11,6",
171015,1200,"12,4",
171015,1300,"13,3",
171015,1400,"14,2",
171015,1500,"14,8",
171015,1600,"14,6",
171015,1700,14,
171015,1800,"12,4",
171015,1900,"10,9",
171015,2000,10,
171015,2100,"9,3",
171015,2200,"8,7",
171015,2300,"8,2",
171016,0,"7,6",
171016,100,"7,2",
171016,200,"6,9",
171016,300,"6,6",
171016,400,"6,6",
171016,500,"6,6",
171016,600,"6,8",
171016,700,"8,89999",
171016,800,"11,3",
171016,900,"12,8",
171016,1000,"14,4",
171016,1100,"14,2",
171016,1200,"14,5",
171016,1300,"14,8",
171016,1400,"15,6",
171016,1500,"15,4",
171016,1600,"14,4",
171016,1700,"11,8",
171016,1800,"9,2",
171016,1900,"8,3",
171016,2000,"7,7",
171016,2100,"7,6",
171016,2200,"6,7",
171016,2300,6,
171017,0,"5,3",
171017,100,"4,7",
171017,200,"5,6",
171017,300,6,
171017,400,"5,5",
171017,500,"5,4",
171017,600,"4,5",
171017,700,"4,7",
171017,800,"5,5",
171017,900,"5,9",
171017,1000,"7,2",
171017,1100,"9,39999",
171017,1200,"10,4",
171017,1300,"8,8",
171017,1400,"8,60001",
171017,1500,"8,3",
171017,1600,"6,9",
171017,1700,7,
171017,1800,"6,7",
171017,1900,"5,9",
171017,2000,"5,3",
171017,2100,"4,5",
171017,2200,3,
171017,2300,"3,4",
171018,0,"3,5",
171018,100,"3,1",
171018,200,3,
171018,300,"2,8",
171018,400,"3,1",
171018,500,3,
171018,600,"3,4",
171018,700,"5,5",
171018,800,"6,3",
171018,900,"6,5",
171018,1000,"6,3",
171018,1100,"7,7",
171018,1200,"8,39999",
171018,1300,"8,2",
171018,1400,"7,8",
171018,1500,"7,8",
171018,1600,"7,4",
171018,1700,7,
171018,1800,"5,7",
171018,1900,"5,3",
171018,2000,"4,6",
171018,2100,"4,9",
171018,2200,5,
171018,2300,"4,4",
171019,0,4,
171019,100,"4,2",
171019,200,4,
171019,300,"3,9",
171019,400,"3,9",
171019,500,"4,2",
171019,600,"4,4",
171019,700,"4,9",
171019,800,"5,9",
171019,900,"7,2",
171019,1000,8,
171019,1100,"8,3",
171019,1200,"9,2",
171019,1300,"8,60001",
171019,1400,"8,10001",
171019,1500,"8,5",
171019,1600,"8,8",
171019,1700,"8,10001",
171019,1800,"6,7",
171019,1900,"5,2",
171019,2000,"4,4",
171019,2100,"4,3",
171019,2200,"4,1",
171019,2300,"3,9",
171020,0,"4,1",
171020,100,"3,5",
171020,200,"2,6",
171020,300,"2,3",
171020,400,"2,1",
171020,500,2,
171020,600,"2,9",
171020,700,"4,6",
171020,800,"6,1",
171020,900,"7,5",
171020,1000,7,
171020,1100,"7,4",
171020,1200,"7,7",
171020,1300,"7,4",
171020,1400,"6,6",
171020,1500,"6,3",
171020,1600,"5,5",
171020,1700,7,
171020,1800,"6,7",
171020,1900,"4,9",
171020,2000,"4,4",
171020,2100,4,
171020,2200,"3,8",
171020,2300,"3,5",
171021,0,"3,4",
171021,100,"3,3",
171021,200,"3,1",
171021,300,"3,4",
171021,400,"3,8",
171021,500,"3,4",
171021,600,"3,5",
171021,700,"5,5",
171021,800,"6,6",
171021,900,7,
171021,1000,"8,5",
171021,1100,"8,89999",
171021,1200,"9,5",
171021,1300,"10,6",
171021,1400,"10,8",
171021,1500,"10,2",
171021,1600,"9,60001",
171021,1700,"9,60001",
171021,1800,"9,3",
171021,1900,"8,10001",
171021,2000,"7,5",
171021,2100,"7,2",
171021,2200,"6,7",
171021,2300,"6,1",
171022,0,"5,8",
171022,100,"5,3",
171022,200,"4,2",
171022,300,"4,8",
171022,400,"4,9",
171022,500,"5,1",
171022,600,"5,3",
171022,700,"6,6",
171022,800,"9,10001",
171022,900,"11,3",
171022,1000,"12,4",
171022,1100,"12,6",
171022,1200,"12,1",
171022,1300,"11,5",
171022,1400,"11,2",
171022,1500,"9,8",
171022,1600,"8,7",
171022,1700,"8,8",
171022,1800,"7,5",
171022,1900,"6,8",
171022,2000,"6,9",
171022,2100,"7,1",
171022,2200,"7,1",
171022,2300,"6,6",
171023,0,"6,9",
171023,100,"8,60001",
171023,200,"8,60001",
171023,300,"8,10001",
171023,400,"7,8",
171023,500,"7,3",
171023,600,"7,3",
171023,700,"7,5",
171023,800,"7,6",
171023,900,"7,9",
171023,1000,"8,2",
171023,1100,"8,8",
171023,1200,"9,60001",
171023,1300,"11,8",
171023,1400,"11,3",
171023,1500,"10,1",
171023,1600,"8,10001",
171023,1700,"6,6",
171023,1800,"6,6",
171023,1900,"5,3",
171023,2000,"4,9",
171023,2100,"4,5",
171023,2200,"4,4",
171023,2300,"3,7",
171024,0,"3,9",
171024,100,"4,5",
171024,200,"4,1",
171024,300,"4,1",
171024,400,"4,3",
171024,500,"4,1",
171024,600,"4,1",
171024,700,"4,3",
171024,800,"6,1",
171024,900,"6,7",
171024,1000,"6,9",
171024,1100,"8,2",
171024,1200,"8,7",
171024,1300,"8,39999",
171024,1400,"8,8",
171024,1500,9,
171024,1600,"8,5",
171024,1700,"7,9",
171024,1800,"7,3",
171024,1900,"6,4",
171024,2000,"6,2",
171024,2100,"5,8",
171024,2200,"5,9",
171024,2300,"6,4",
171025,0,"6,4",
171025,100,"6,6",
171025,200,"6,6",
171025,300,"6,7",
171025,400,"6,8",
171025,500,"6,9",
171025,600,7,
171025,700,"7,5",
171025,800,"8,39999",
171025,900,9,
171025,1000,"10,4",
171025,1100,"10,1",
171025,1200,"11,8",
171025,1300,12,
171025,1400,"12,8",
171025,1500,"12,1",
171025,1600,12,
171025,1700,11,
171025,1800,10,
171025,1900,"8,89999",
171025,2000,8,
171025,2100,"7,6",
171025,2200,"7,4",
171025,2300,"7,4",
171026,0,"7,3",
171026,100,7,
171026,200,"6,9",
171026,300,"6,9",
171026,400,7,
171026,500,"6,7",
171026,600,"6,9",
171026,700,"7,5",
171026,800,"8,2",
171026,900,"9,5",
171026,1000,"11,1",
171026,1100,"11,9",
171026,1200,"11,8",
171026,1300,"11,8",
171026,1400,"11,3",
171026,1500,"10,8",
171026,1600,"10,2",
171026,1700,"9,7",
171026,1800,"9,2",
171026,1900,"8,5",
171026,2000,"7,9",
171026,2100,"7,8",
171026,2200,"7,6",
171026,2300,"7,6",
171027,0,"7,3",
171027,100,"7,4",
171027,200,7,
171027,300,"6,5",
171027,400,"6,4",
171027,500,"6,5",
171027,600,"6,6",
171027,700,"7,6",
171027,800,"9,2",
171027,900,"10,6",
171027,1000,"11,2",
171027,1100,"11,6",
171027,1200,"12,2",
171027,1300,"12,7",
171027,1400,"13,1",
171027,1500,"13,9",
171027,1600,"13,1",
171027,1700,"12,2",
171027,1800,"11,1",
171027,1900,"10,5",
171027,2000,"9,60001",
171027,2100,"9,39999",
171027,2200,8,
171027,2300,"5,4",
171028,0,"4,3",
171028,100,"4,1",
171028,200,"4,2",
171028,300,"3,9",
171028,400,"3,6",
171028,500,"3,4",
171028,600,"3,7",
171028,700,"5,1",
171028,800,"5,7",
171028,900,"7,8",
171028,1000,"8,7",
171028,1100,10,
171028,1200,"10,4",
171028,1300,"9,5",
171028,1400,"8,7",
171028,1500,"8,7",
171028,1600,"8,39999",
171028,1700,"8,2",
171028,1800,"7,7",
171028,1900,"6,9",
171028,2000,"5,6",
171028,2100,"5,2",
171028,2200,"4,8",
171028,2300,"4,4",
171029,0,"4,3",
171029,100,"3,9",
171029,200,"3,4",
171029,300,"2,9",
171029,400,"3,2",
171029,500,"3,1",
171029,600,"3,2",
171029,700,"4,2",
171029,800,"5,7",
171029,900,"7,1",
171029,1000,"8,7",
171029,1100,"9,2",
171029,1200,"9,5",
171029,1300,"9,8",
171029,1400,"9,2",
171029,1500,"8,5",
171029,1600,9,
171029,1700,"8,7",
171029,1800,"8,3",
171029,1900,"7,6",
171029,2000,"6,9",
171029,2100,"6,5",
171029,2200,"6,6",
171029,2300,"6,4",
171030,0,"6,3",
171030,100,"5,9",
171030,200,"6,2",
171030,300,"6,4",
171030,400,"6,1",
171030,500,"6,2",
171030,600,"6,5",
171030,700,"6,9",
171030,800,"8,5",
171030,900,"9,7",
171030,1000,"10,6",
171030,1100,"11,7",
171030,1200,"12,4",
171030,1300,"12,5",
171030,1400,"12,4",
171030,1500,"12,3",
171030,1600,"12,6",
171030,1700,"11,6",
171030,1800,"9,7",
171030,1900,"8,10001",
171030,2000,"7,6",
171030,2100,"7,2",
171030,2200,"6,8",
171030,2300,"6,5",
171031,0,"5,6",
171031,100,"4,1",
171031,200,"3,4",
171031,300,"3,2",
171031,400,"3,5",
171031,500,"3,4",
171031,600,4,
171031,700,"5,3",
171031,800,"6,5",
171031,900,"8,5",
171031,1000,"10,4",
171031,1100,"12,6",
171031,1200,"14,1",
171031,1300,"13,4",
171031,1400,"13,5",
171031,1500,"13,2",
171031,1600,"12,4",
171031,1700,"11,7",
171031,1800,"11,1",
171031,1900,"10,2",
171031,2000,"9,7",
171031,2100,"9,3",
171031,2200,"8,7",
171031,2300,"8,5",
171101,0,"8,10001",
171101,100,"8,2",
171101,200,"7,9",
171101,300,8,
171101,400,"7,9",
171101,500,"7,9",
171101,600,"7,9",
171101,700,"8,2",
171101,800,"9,60001",
171101,900,"11,8",
171101,1000,"12,5",
171101,1100,"13,4",
171101,1200,"14,5",
171101,1300,"15,1",
171101,1400,"15,2",
171101,1500,"16,1",
171101,1600,"14,9",
171101,1700,"13,9",
171101,1800,"13,7",
171101,1900,"11,9",
171101,2000,"10,2",
171101,2100,"9,5",
171101,2200,"9,10001",
171101,2300,"8,8",
171102,0,"8,39999",
171102,100,8,
171102,200,"7,4",
171102,300,"7,2",
171102,400,"6,8",
171102,500,"6,6",
171102,600,8,
171102,700,"10,3",
171102,800,"11,7",
171102,900,"12,7",
171102,1000,"13,6",
171102,1100,"14,1",
171102,1200,"14,5",
171102,1300,"14,5",
171102,1400,"14,7",
171102,1500,"15,7",
171102,1600,"15,4",
171102,1700,"14,8",
171102,1800,"13,5",
171102,1900,"11,4",
171102,2000,"10,1",
171102,2100,"9,39999",
171102,2200,"8,7",
171102,2300,8,
171103,0,"7,7",
171103,100,"7,2",
171103,200,"6,4",
171103,300,6,
171103,400,"5,6",
171103,500,5,
171103,600,"7,7",
171103,700,"10,3",
171103,800,"11,5",
171103,900,"12,4",
171103,1000,"13,7",
171103,1100,"14,4",
171103,1200,"15,3",
171103,1300,"15,6",
171103,1400,"15,3",
171103,1500,"15,1",
171103,1600,"14,5",
171103,1700,14,
171103,1800,"12,9",
171103,1900,"11,3",
171103,2000,"10,4",
171103,2100,"9,8",
171103,2200,"9,2",
171103,2300,"9,2",
171104,0,"8,2",
171104,100,"7,5",
171104,200,"6,9",
171104,300,"5,6",
171104,400,"5,5",
171104,500,"6,3",
171104,600,"7,9",
171104,700,"9,5",
171104,800,"10,9",
171104,900,"12,5",
171104,1000,14,
171104,1100,"14,9",
171104,1200,"16,1",
171104,1300,"16,6",
171104,1400,"17,6",
171104,1500,"17,8",
171104,1600,18,
171104,1700,18,
171104,1800,"16,9",
171104,1900,15,
171104,2000,"12,9",
171104,2100,12,
171104,2200,"10,7",
171104,2300,"8,7",
171105,0,"7,5",
171105,100,"6,6",
171105,200,6,
171105,300,"5,3",
171105,400,"4,9",
171105,500,"4,7",
171105,600,"5,1",
171105,700,8,
171105,800,11,
171105,900,"12,7",
171105,1000,"14,5",
171105,1100,"16,5",
171105,1200,"18,4",
171105,1300,"17,8",
171105,1400,"18,3",
171105,1500,"17,2",
171105,1600,"17,2",
171105,1700,"17,7",
171105,1800,"17,1",
171105,1900,"15,6",
171105,2000,"14,3",
171105,2100,"13,8",
171105,2200,"13,6",
171105,2300,12,
171106,0,"10,5",
171106,100,"10,2",
171106,200,"9,7",
171106,300,9,
171106,400,"8,2",
171106,500,"8,10001",
171106,600,"8,8",
171106,700,"11,6",
171106,800,13,
171106,900,"13,2",
171106,1000,"14,1",
171106,1100,16,
171106,1200,"16,1",
171106,1300,"16,6",
171106,1400,17,
171106,1500,16,
171106,1600,"15,1",
171106,1700,"14,3",
171106,1800,"12,5",
171106,1900,"10,3",
171106,2000,"10,1",
171106,2100,"9,89999",
171106,2200,"9,60001",
171106,2300,"9,60001",
171107,0,"9,5",
171107,100,"9,39999",
171107,200,"9,2",
171107,300,"9,10001",
171107,400,9,
171107,500,"9,2",
171107,600,"9,7",
171107,700,"10,1",
171107,800,"10,4",
171107,900,"11,6",
171107,1000,"13,9",
171107,1100,"15,3",
171107,1200,"15,3",
171107,1300,"14,9",
171107,1400,"15,5",
171107,1500,"13,2",
171107,1600,"12,1",
171107,1700,12,
171107,1800,"11,4",
171107,1900,"10,9",
171107,2000,"10,2",
171107,2100,"9,7",
171107,2200,"9,39999",
171107,2300,9,
171108,0,"8,10001",
171108,100,"7,6",
171108,200,"7,1",
171108,300,"6,7",
171108,400,"6,1",
171108,500,6,
171108,600,"7,3",
171108,700,"9,2",
171108,800,"10,7",
171108,900,"11,8",
171108,1000,"12,9",
171108,1100,14,
171108,1200,"15,1",
171108,1300,16,
171108,1400,"16,3",
171108,1500,"16,4",
171108,1600,"16,4",
171108,1700,"15,8",
171108,1800,"14,7",
171108,1900,"12,8",
171108,2000,"10,8",
171108,2100,"9,39999",
171108,2200,"8,2",
171108,2300,"7,5",
171109,0,"7,3",
171109,100,"5,6",
171109,200,4,
171109,300,"3,3",
171109,400,"2,4",
171109,500,"2,4",
171109,600,"3,5",
171109,700,"5,6",
171109,800,"7,5",
171109,900,10,
171109,1000,"12,4",
171109,1100,"15,4",
171109,1200,"13,8",
171109,1300,"12,8",
171109,1400,"11,8",
171109,1500,"11,7",
171109,1600,"11,3",
171109,1700,"10,3",
171109,1800,"10,4",
171109,1900,"10,2",
171109,2000,"9,2",
171109,2100,"8,8",
171109,2200,"8,3",
171109,2300,"7,6",
171110,0,"6,9",
171110,100,"6,4",
171110,200,"5,7",
171110,300,"5,2",
171110,400,5,
171110,500,"5,1",
171110,600,7,
171110,700,"9,3",
171110,800,"9,89999",
171110,900,"10,9",
171110,1000,"11,9",
171110,1100,"13,2",
171110,1200,"14,2",
171110,1300,"15,1",
171110,1400,"15,9",
171110,1500,"16,1",
171110,1600,15,
171110,1700,"15,1",
171110,1800,14,
171110,1900,"12,3",
171110,2000,11,
171110,2100,"10,1",
171110,2200,"9,5",
171110,2300,"9,10001",
171111,0,"8,8",
171111,100,"8,3",
171111,200,"8,3",
171111,300,"8,60001",
171111,400,"8,8",
171111,500,"9,10001",
171111,600,"9,8",
171111,700,"10,1",
171111,800,"11,3",
171111,900,"13,1",
171111,1000,"13,7",
171111,1100,"12,5",
171111,1200,"11,4",
171111,1300,"10,3",
171111,1400,10,
171111,1500,"9,7",
171111,1600,"9,5",
171111,1700,"9,3",
171111,1800,"9,7",
171111,1900,"9,5",
171111,2000,9,
171111,2100,9,
171111,2200,"8,89999",
171111,2300,9,
171112,0,9,
171112,100,"8,7",
171112,200,"8,5",
171112,300,"8,5",
171112,400,"9,10001",
171112,500,"8,10001",
171112,600,9,
171112,700,"10,2",
171112,800,"11,4",
171112,900,"12,5",
171112,1000,13,
171112,1100,"13,3",
171112,1200,"14,3",
171112,1300,"14,8",
171112,1400,"15,3",
171112,1500,"15,4",
171112,1600,"14,6",
171112,1700,"13,5",
171112,1800,"12,8",
171112,1900,"11,5",
171112,2000,"10,4",
171112,2100,"9,10001",
171112,2200,"8,2",
171112,2300,"7,7",
171113,0,"7,1",
171113,100,7,
171113,200,"7,1",
171113,300,"6,8",
171113,400,"6,7",
171113,500,"6,6",
171113,600,7,
171113,700,"8,10001",
171113,800,"8,8",
171113,900,"9,60001",
171113,1000,"10,8",
171113,1100,"13,2",
171113,1200,"14,5",
171113,1300,"15,6",
171113,1400,16,
171113,1500,17,
171113,1600,"14,1",
171113,1700,"11,5",
171113,1800,"10,7",
171113,1900,"9,39999",
171113,2000,8,
171113,2100,"8,3",
171113,2200,"6,8",
171113,2300,"5,3",
171114,0,"5,5",
171114,100,"5,3",
171114,200,"5,3",
171114,300,"5,5",
171114,400,"5,9",
171114,500,"5,7",
171114,600,"5,8",
171114,700,"6,1",
171114,800,"7,9",
171114,900,"8,7",
171114,1000,"8,8",
171114,1100,"9,3",
171114,1200,"10,6",
171114,1300,"11,4",
171114,1400,"11,9",
171114,1500,"11,9",
171114,1600,"10,7",
171114,1700,"9,89999",
171114,1800,"9,3",
171114,1900,"8,5",
171114,2000,"7,1",
171114,2100,"6,6",
171114,2200,"6,2",
171114,2300,"6,2",
171115,0,"5,9",
171115,100,"5,6",
171115,200,"5,7",
171115,300,"5,6",
171115,400,"5,5",
171115,500,"5,4",
171115,600,"5,9",
171115,700,"6,9",
171115,800,8,
171115,900,"7,9",
171115,1000,"8,60001",
171115,1100,10,
171115,1200,11,
171115,1300,"10,6",
171115,1400,"10,5",
171115,1500,"10,2",
171115,1600,"9,89999",
171115,1700,"9,60001",
171115,1800,"9,3",
171115,1900,"8,89999",
171115,2000,"8,7",
171115,2100,"9,8",
171115,2200,"9,7",
171115,2300,"9,60001",
171116,0,"9,8",
171116,100,"9,5",
171116,200,"8,39999",
171116,300,"7,5",
171116,400,"8,10001",
171116,500,"8,10001",
171116,600,"8,2",
171116,700,"8,8",
171116,800,"10,3",
171116,900,11,
171116,1000,"11,8",
171116,1100,"11,6",
171116,1200,"11,7",
171116,1300,"11,8",
171116,1400,"11,1",
171116,1500,"10,3",
171116,1600,"10,1",
171116,1700,"9,89999",
171116,1800,"8,39999",
171116,1900,"7,8",
171116,2000,"6,9",
171116,2100,"6,2",
171116,2200,"5,9",
171116,2300,"5,7",
171117,0,"5,5",
171117,100,"4,7",
171117,200,"4,4",
171117,300,"4,1",
171117,400,"3,7",
171117,500,4,
171117,600,"5,2",
171117,700,"6,3",
171117,800,8,
171117,900,"8,39999",
171117,1000,"8,3",
171117,1100,"10,3",
171117,1200,"11,6",
171117,1300,"11,7",
171117,1400,"12,3",
171117,1500,"12,8",
171117,1600,"12,6",
171117,1700,"12,4",
171117,1800,"11,7",
171117,1900,"9,5",
171117,2000,"8,3",
171117,2100,"7,7",
171117,2200,"7,8",
171117,2300,"7,2",
171118,0,"6,8",
171118,100,"6,7",
171118,200,"6,2",
171118,300,"5,7",
171118,400,"5,7",
171118,500,"5,7",
171118,600,"6,1",
171118,700,"6,9",
171118,800,"7,7",
171118,900,"8,60001",
171118,1000,"9,60001",
171118,1100,"10,8",
171118,1200,"11,6",
171118,1300,"13,8",
171118,1400,"14,5",
171118,1500,"14,5",
171118,1600,14,
171118,1700,"13,2",
171118,1800,"11,9",
171118,1900,"9,5",
171118,2000,"7,8",
171118,2100,"6,8",
171118,2200,"5,9",
171118,2300,"5,4",
171119,0,"4,5",
171119,100,"4,2",
171119,200,"4,1",
171119,300,"3,8",
171119,400,"3,6",
171119,500,"3,4",
171119,600,"4,4",
171119,700,"6,2",
171119,800,7,
171119,900,"7,3",
171119,1000,"7,7",
171119,1100,9,
171119,1200,9,
171119,1300,"9,89999",
171119,1400,"10,6",
171119,1500,"10,3",
171119,1600,"10,2",
171119,1700,"9,60001",
171119,1800,"9,10001",
171119,1900,8,
171119,2000,"7,4",
171119,2100,"7,1",
171119,2200,"6,6",
171119,2300,"5,9",
171120,0,"5,5",
171120,100,5,
171120,200,"4,7",
171120,300,"4,4",
171120,400,"4,2",
171120,500,"4,2",
171120,600,5,
171120,700,"7,2",
171120,800,"7,3",
171120,900,"9,3",
171120,1000,"10,2",
171120,1100,"10,5",
171120,1200,"10,6",
171120,1300,"10,9",
171120,1400,"10,9",
171120,1500,"12,4",
171120,1600,"13,2",
171120,1700,"12,1",
171120,1800,"11,3",
171120,1900,"9,60001",
171120,2000,"8,60001",
171120,2100,8,
171120,2200,"7,4",
171120,2300,"7,2",
171121,0,"6,8",
171121,100,"6,1",
171121,200,"5,8",
171121,300,"5,5",
171121,400,"5,2",
171121,500,6,
171121,600,"7,6",
171121,700,"7,4",
171121,800,"7,9",
171121,900,"8,89999",
171121,1000,"9,89999",
171121,1100,"10,7",
171121,1200,"11,7",
171121,1300,"12,4",
171121,1400,"12,1",
171121,1500,"11,7",
171121,1600,12,
171121,1700,"11,3",
171121,1800,"11,4",
171121,1900,"10,4",
171121,2000,"10,1",
171121,2100,"10,3",
171121,2200,"9,7",
171121,2300,"9,3",
171122,0,"8,5",
171122,100,"8,10001",
171122,200,"7,4",
171122,300,"7,1",
171122,400,"6,7",
171122,500,"6,4",
171122,600,"7,1",
171122,700,"7,6",
171122,800,"9,39999",
171122,900,"10,9",
171122,1000,"11,4",
171122,1100,"12,2",
171122,1200,"12,8",
171122,1300,"12,2",
171122,1400,12,
171122,1500,"12,5",
171122,1600,"12,2",
171122,1700,"11,8",
171122,1800,"10,7",
171122,1900,"9,60001",
171122,2000,"8,60001",
171122,2100,"8,10001",
171122,2200,"7,7",
171122,2300,"6,9",
171123,0,6,
171123,100,"5,2",
171123,200,"4,8",
171123,300,"4,6",
171123,400,"4,1",
171123,500,"3,4",
171123,600,"5,5",
171123,700,"7,2",
171123,800,8,
171123,900,"9,10001",
171123,1000,"9,8",
171123,1100,"10,2",
171123,1200,"11,2",
171123,1300,"12,2",
171123,1400,12,
171123,1500,"12,8",
171123,1600,"12,7",
171123,1700,"12,2",
171123,1800,"10,7",
171123,1900,"9,8",
171123,2000,9,
171123,2100,"8,3",
171123,2200,"7,8",
171123,2300,"7,5",
171124,0,"7,2",
171124,100,"7,2",
171124,200,"6,6",
171124,300,"6,5",
171124,400,"6,2",
171124,500,"6,1",
171124,600,"7,1",
171124,700,"8,2",
171124,800,"8,2",
171124,900,"8,8",
171124,1000,"9,89999",
171124,1100,"10,6",
171124,1200,11,
171124,1300,"12,2",
171124,1400,"12,3",
171124,1500,"12,4",
171124,1600,12,
171124,1700,"11,3",
171124,1800,10,
171124,1900,"9,3",
171124,2000,9,
171124,2100,"8,7",
171124,2200,"8,60001",
171124,2300,"8,60001",
171125,0,"8,8",
171125,100,"8,89999",
171125,200,"9,10001",
171125,300,"9,60001",
171125,400,"9,5",
171125,500,"9,7",
171125,600,"9,89999",
171125,700,"10,6",
171125,800,"10,7",
171125,900,"11,1",
171125,1000,"12,1",
171125,1100,"13,1",
171125,1200,"13,5",
171125,1300,"13,7",
171125,1400,"13,7",
171125,1500,"13,9",
171125,1600,"14,9",
171125,1700,"15,3",
171125,1800,"14,8",
171125,1900,"12,9",
171125,2000,"11,3",
171125,2100,"10,7",
171125,2200,"10,9",
171125,2300,"11,1",
171126,0,11,
171126,100,"10,6",
171126,200,"11,3",
171126,300,"11,6",
171126,400,"10,5",
171126,500,"9,60001",
171126,600,"8,2",
171126,700,"8,60001",
171126,800,"9,7",
171126,900,"8,60001",
171126,1000,"10,6",
171126,1100,"11,2",
171126,1200,"10,9",
171126,1300,12,
171126,1400,"12,9",
171126,1500,"12,8",
171126,1600,"12,5",
171126,1700,"12,2",
171126,1800,"11,6",
171126,1900,"10,3",
171126,2000,"8,7",
171126,2100,"7,6",
171126,2200,"6,5",
171126,2300,"5,5",
171127,0,"5,7",
171127,100,"5,3",
171127,200,"4,7",
171127,300,"4,2",
171127,400,4,
171127,500,4,
171127,600,"5,7",
171127,700,"7,7",
171127,800,"9,89999",
171127,900,"12,3",
171127,1000,14,
171127,1100,"15,7",
171127,1200,"16,5",
171127,1300,"17,5",
171127,1400,"17,9",
171127,1500,"18,4",
171127,1600,"18,5",
171127,1700,"17,5",
171127,1800,"16,1",
171127,1900,"14,9",
171127,2000,"13,3",
171127,2100,"12,5",
171127,2200,"11,7",
171127,2300,"11,1",
171128,0,"10,3",
171128,100,"9,89999",
171128,200,"9,39999",
171128,300,"9,2",
171128,400,"8,89999",
171128,500,"8,60001",
171128,600,"10,2",
171128,700,"11,7",
171128,800,"13,9",
171128,900,"16,1",
171128,1000,"19,1",
171128,1100,"21,3",
171128,1200,"22,4",
171128,1300,"23,2",
171128,1400,"23,4",
171128,1500,"23,9",
171128,1600,"24,3",
171128,1700,"23,4",
171128,1800,22,
171128,1900,"20,1",
171128,2000,"17,9",
171128,2100,"16,7",
171128,2200,"14,9",
171128,2300,"13,7",
171129,0,"12,6",
171129,100,"11,7",
171129,200,"11,3",
171129,300,"10,6",
171129,400,"10,1",
171129,500,10,
171129,600,"10,7",
171129,700,"11,8",
171129,800,"11,9",
171129,900,"11,9",
171129,1000,"12,2",
171129,1100,"13,6",
171129,1200,"14,2",
171129,1300,15,
171129,1400,"15,4",
171129,1500,"15,5",
171129,1600,"15,4",
171129,1700,"14,6",
171129,1800,"13,9",
171129,1900,"12,7",
171129,2000,"11,8",
171129,2100,"10,4",
171129,2200,10,
171129,2300,"9,39999",
171130,0,"8,7",
171130,100,8,
171130,200,"7,6",
171130,300,"6,7",
171130,400,"6,1",
171130,500,"6,4",
171130,600,"8,39999",
171130,700,"9,60001",
171130,800,"10,5",
171130,900,"11,4",
171130,1000,"11,8",
171130,1100,"12,6",
171130,1200,14,
171130,1300,"14,8",
171130,1400,"14,7",
171130,1500,"14,9",
171130,1600,15,
171130,1700,15,
171130,1800,"13,8",
171130,1900,"12,7",
171130,2000,"10,9",
171130,2100,"9,7",
171130,2200,"8,5",
171130,2300,"8,10001",
171201,0,"7,7",
171201,100,7,
171201,200,"4,9",
171201,300,"3,8",
171201,400,"3,1",
171201,500,"2,8",
171201,600,"5,6",
171201,700,8,
171201,800,"10,1",
171201,900,"11,9",
171201,1000,"14,4",
171201,1100,"16,3",
171201,1200,"17,8",
171201,1300,"18,8",
171201,1400,"19,8",
171201,1500,"20,3",
171201,1600,"20,4",
171201,1700,"20,2",
171201,1800,"19,4",
171201,1900,"17,6",
171201,2000,"15,1",
171201,2100,"13,8",
171201,2200,"12,8",
171201,2300,"11,6",
171202,0,"10,3",
171202,100,"9,39999",
171202,200,"7,7",
171202,300,"6,3",
171202,400,"5,3",
171202,500,"5,1",
171202,600,"7,5",
171202,700,"9,7",
171202,800,"12,3",
171202,900,"14,6",
171202,1000,"16,8",
171202,1100,"19,4",
171202,1200,"21,3",
171202,1300,"22,9",
171202,1400,"24,2",
171202,1500,"24,9",
171202,1600,"25,4",
171202,1700,26,
171202,1800,"24,8",
171202,1900,"22,8",
171202,2000,"20,6",
171202,2100,18,
171202,2200,"15,9",
171202,2300,"14,4",
171203,0,13,
171203,100,"11,8",
171203,200,"10,3",
171203,300,"9,60001",
171203,400,"9,5",
171203,500,"8,8",
171203,600,"10,2",
171203,700,"11,8",
171203,800,"12,7",
171203,900,"14,2",
171203,1000,16,
171203,1100,"17,8",
171203,1200,"19,6",
171203,1300,"21,5",
171203,1400,"22,8",
171203,1500,24,
171203,1600,"24,3",
171203,1700,"24,4",
171203,1800,"23,9",
171203,1900,"21,8",
171203,2000,20,
171203,2100,"18,5",
171203,2200,"17,5",
171203,2300,"16,5",
171204,0,16,
171204,100,"15,3",
171204,200,15,
